Shape_Leng,Shape_Area,ADM2_FR,ADM2_PCODE,ADM2_REF,ADM2ALT1FR,ADM2ALT2FR,ADM1_FR,ADM1_PCODE,ADM0_EN,ADM0_FR,ADM0_PCODE,date,validOn,validTo,total_sum,f_60_sum,f_65_sum,f_70_sum,f_75_sum,f_80_sum,m_60_sum,m_65_sum,m_70_sum,m_75_sum,m_80_sum,kmsquare,PopDens,PopDenTot,PopDenRank,ElderlyPop,EldPopTot,EldPopRank,FinalRank
2.74882739521,0.28907302144,Kandi,BJ0103,,,,Alibori,BJ01,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,264113.399606153368950,1637.590233618015191,702.325101014328538,905.862572915066266,293.167090229864698,333.064389388870040,1883.073388947173953,1038.740318819851382,1020.353183649684070,433.596000967707369,328.173694901990530,3492.079826447192772,75.632119748780113,42716.709962227701908,0.001770551145340,8575.945974452552036,583314.632662043208256,0.014702092994504,0.016472644139844
4.10398444016,0.50464705569,Karimama,BJ0104,,,,Alibori,BJ01,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,104980.402596205472946,794.537458538310602,324.446595004337723,403.387878701003501,168.809348369824875,137.431441542365064,920.031919880362693,482.894145358965034,457.576578346517636,251.258992101182230,136.377080712365569,6080.573835109959873,17.264884111765255,42716.709962227701908,0.000404171672562,4076.751438555234927,583314.632662043208256,0.006988940805326,0.007393112477888
3.01146697829,0.32116654250,Kerou,BJ0202,,,,Atacora,BJ02,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,133925.024908356368542,1183.768539403215982,451.717594726011157,658.155068705935264,192.532924904371612,343.157792706537293,1056.624860216921661,453.337869352952112,600.438875605352223,193.272231129303691,257.062688956604688,3883.316543381479278,34.487279986642129,42716.709962227701908,0.000807348693688,5390.068445707205683,583314.632662043208256,0.009240413567390,0.010047762261078
1.63508818142,0.14718917594,Ketou,BJ1103,,,,Plateau,BJ11,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,199061.196871012449265,1791.513072595931590,992.030399668263271,938.758997871656902,467.092878433759324,595.209797999559669,1520.815794823225588,851.767279073013924,719.578182336117607,357.158903433504747,292.165083769185003,1796.903391614586099,110.780133088929389,42716.709962227701908,0.002593367634981,8526.090390004217625,583314.632662043208256,0.014616623538302,0.017209991173283
0.76533817532,0.03129046811,Klouekanme,BJ0604,,,,Couffo,BJ06,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,135754.193388909101486,1352.071916868444532,664.761922122677788,599.839523389702663,354.422186255163979,394.612989554181695,903.320048928027973,407.672278113779612,386.265653080074117,202.643832321627997,213.086487627064344,382.329291555445820,355.071391042561231,42716.709962227701908,0.008312236390783,5478.696838260743789,583314.632662043208256,0.009392352825538,0.017704589216321
1.09032005726,0.06877061961,Kobli,BJ0203,,,,Atacora,BJ02,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,75929.278064787387848,831.627999376971275,370.655704801669344,470.018658025888726,165.270802944083698,244.365759229753166,696.637070847209543,350.110133426962420,402.788431955035776,156.103076173516456,169.139664935471956,832.769604857846730,91.176812436314208,42716.709962227701908,0.002134453063378,3856.717301716562361,583314.632662043208256,0.006611727335068,0.008746180398446
3.27052058052,0.26832107741,Kouande,BJ0204,,,,Atacora,BJ02,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,149083.678493142127991,1411.913117657124531,808.295145383919589,752.472722928388976,415.926306903391378,361.697983961101272,1264.589365139021538,813.733593745739199,688.541583022946725,414.088334786982159,269.618024487637740,3249.642208100686730,45.876951659941923,42716.709962227701908,0.001073981392774,7200.876178016253107,583314.632662043208256,0.012344754914092,0.013418736306866
0.72760311651,0.02387236765,Kpomasse,BJ0303,,,,Atlantique,BJ03,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,86580.827545166015625,1104.674027700908482,661.585642182733864,720.419795182999223,399.044096001423895,420.340405996656045,980.746540470048785,544.012355015147477,519.748776212334633,285.531026236945763,257.791822853730991,292.033764185467930,296.475401694234677,42716.709962227701908,0.006940501783878,5893.894487852929160,583314.632662043208256,0.010104143043618,0.017044644827496
0.93690214580,0.03723831029,Lalo,BJ0605,,,,Couffo,BJ06,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,160871.860393494367599,1684.549561535939574,778.894194289576262,800.091792836086825,291.612802726973314,507.687365073943511,1166.835605206899345,496.320126456441358,534.254878798034042,173.354508688789792,299.029051708756015,455.167368069147813,353.434520308264155,42716.709962227701908,0.008273917177161,6732.629887321440037,583314.632662043208256,0.011542021252915,0.019815938430076
0.82886388658,0.02210781074,Lokossa,BJ0906,,,,Mono,BJ09,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,134427.251701891422272,1437.585975333116949,766.467046047095209,798.069982634857297,418.869712089886889,446.009122264804319,1038.659599722363055,575.822011080570519,526.752396872267127,264.498744615586475,309.301279217936099,270.323944000035283,497.282074657337319,42716.709962227701908,0.011641394552555,6582.035869878483936,583314.632662043208256,0.011283851803683,0.022925246356238
2.34446666124,0.27054947654,Malanville,BJ0105,,,,Alibori,BJ01,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,225900.859587870538235,1625.247814367525280,600.357683572117821,772.763522101391573,250.502295001468156,338.062889086802898,1865.860159410629421,886.640862234315136,869.030096218193648,369.959588772078860,332.535682886707946,3263.279644782504420,69.225099953984085,42716.709962227701908,0.001620562538997,7910.960593651230738,583314.632662043208256,0.013562081509165,0.015182644048162
1.71173041085,0.14580145547,Materi,BJ0205,,,,Atacora,BJ02,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,146186.612719982862473,1582.660595944151282,691.954546418215614,1047.899835394520778,404.937521294021280,503.979287797672441,1334.822109174216166,657.462891442177352,904.210636813950259,384.800422957254341,361.275986418186221,1763.764888111826849,82.883276396595491,42716.709962227701908,0.001940301031374,7874.003833654366645,583314.632662043208256,0.013498725032355,0.015439026063729
2.52013981385,0.30316750222,N'Dali,BJ0403,NDali,,,Borgou,BJ04,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,158617.193346664309502,1116.280359786294866,479.458478258311516,599.484782753745094,258.637871211452875,305.745920953369932,1333.027952070115134,588.697186179808341,701.636082396842539,394.786890021379804,313.768626530945767,3679.482656444125496,43.108558500436835,42716.709962227701908,0.001009173190973,6091.524150162265869,583314.632662043208256,0.010442947611931,0.011452120802904
1.70395587363,0.11191944364,Natitingou,BJ0206,,,,Atacora,BJ02,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,125802.698474049568176,1202.838937015505508,757.654637915198691,628.285309380968101,273.005899122450501,265.273251120001078,1044.637584652286023,739.905664278659970,558.004416725132614,266.662426102673635,177.643129993288312,1356.244155791109961,92.758149730545881,42716.709962227701908,0.002171472236803,5913.911256306164432,583314.632662043208256,0.010138458603922,0.012309930840725
2.85447835236,0.26915643815,Nikki,BJ0404,,,,Borgou,BJ04,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,202886.889850914478302,1454.496688761981204,612.761803459317889,792.105515684175771,328.744613662449410,409.188402614614461,1684.459184849169105,730.012404330482241,898.544709613663144,489.918988794670440,405.916441524779657,3264.538265135664005,62.148724681125195,42716.709962227701908,0.001454904292397,7806.148753295303322,583314.632662043208256,0.013382398308218,0.014837302600615
1.14823582113,0.05351160988,Ouake,BJ0704,,,,Donga,BJ07,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,103999.397763878107071,870.242086204700172,580.641438489314169,490.267182747775223,355.664356370107271,247.939453474478796,851.986774679156952,640.007009078515694,480.005158138228580,348.145599915238563,219.287433978897752,649.713378228486022,160.069657250161214,42716.709962227701908,0.003747237495390,5084.186493076413171,583314.632662043208256,0.008716027694820,0.012463265190210
2.26443669809,0.24442122481,Ouesse,BJ0504,,,,Collines,BJ05,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,177674.971543952822685,1397.961322671617381,853.335636968142353,860.089357173594180,532.752976873307489,323.952077033638489,1340.445125438971445,773.866556534951087,789.497478484991007,436.083281582221389,290.307272356745671,2976.234068391730489,59.697916044608398,42716.709962227701908,0.001397530757809,7598.291085118180490,583314.632662043208256,0.013026059453442,0.014423590211251
0.98018544581,0.02913865740,Ouidah,BJ0304,,,,Atlantique,BJ03,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,280820.253366768360138,2625.053954944014549,1611.917870345059782,1364.162131454795599,890.300798967247829,788.134604912484065,2322.494014631956816,1303.274180528242141,963.642653506947681,628.416469584219158,481.798048827331513,356.511144318111462,787.689972227614703,42716.709962227701908,0.018439855806408,12979.194727702299133,583314.632662043208256,0.022250761426076,0.040690617232484
